长阳新苑    ,400,1, 56.69
长眉小区    ,238,2, 36.09
双阳路111弄    ,250,2, 48.99
双辽新村    ,185,1, 27.72
鞍山三村    ,195,1, 23.99
水电新村    ,338,2, 67.49
凤凰大楼    ,695,2, 114.19
延吉七村    ,283,2, 50.08
控江路1455弄    ,340,2, 55.98
密云小区    ,405,1, 52
凤城路104弄    ,236,1, 39.79
控江四村    ,188,1, 38.3
秦家弄小区    ,295,1, 46.52
控江西三村    ,275,2, 50.74
市光二村    ,335,2, 66.38
水月坊    ,485,2, 65.78
工农四村五街坊    ,540,2, 98.22
开鲁四村    ,320,2, 59.26
中环和润苑    ,455,2, 65.36
长白三村    ,300,2, 56.04
双辽新村    ,215,1, 33.01
国顺路310弄    ,320,2, 52.45
明月坊    ,478,2, 61.62
双阳二村    ,215,1, 38.28
政修路21号    ,210,1, 33.63
安居花苑    ,475,2, 81.54
控江路1197弄    ,390,1, 62.17
凤城三村    ,288,2, 42.32
纺平大楼小区    ,195,1, 45.74
双辽新村    ,218,1, 32.42
吴家浜小区    ,190,1, 30.5
控江四村    ,285,2, 47.9
延吉一村    ,340,2, 50.42
凤城五村    ,265,1, 40.62
凤城三村    ,230,1, 41.29
延吉东路137弄    ,345,2, 67.63
市光四村    ,213,1, 42.8
华润置地橡树湾    ,820,2, 88.68
飞虹路1047弄    ,375,2, 64.24
靖宇东路85弄    ,420,2, 77.7
鞍山三村    ,308,2, 47.23
林绿家园    ,440,2, 72.89
双阳路604弄    ,470,2, 65.5
阳阳公寓    ,390,2, 63.54
怡福苑    ,395,2, 58.49
控江路1200弄    ,290,1, 35.75
华升新苑    ,740,2, 93.6
黄兴路1019弄    ,365,3, 69.9
万佳苑    ,540,3, 92.28
飞虹路723弄    ,257,2, 46.13
仁恒怡庭    ,1650,3, 169.18
宝立公寓    ,542,2, 82.18
金鹏花园    ,525,2, 85.66
东银茗苑    ,884,3, 123.93
皇朝新城    ,677,3, 136.1
大运盛城    ,720,2, 112.05
市光二村    ,508,3, 100.9
控江东三村    ,510,3, 81.45
九龙仓玺园    ,3980,5, 498.74
莱茵半岛    ,775,3, 129.63
开鲁六村    ,285,2, 57.7
眉州路432弄    ,230,1, 42.55
阳明新城    ,575,3, 89.79
凤城六村    ,390,2, 57.16
浣沙三村    ,550,3, 93.47
鞍山一村第三小区    ,295,1, 40.25
辽源三村    ,260,1, 40
锦丽斯公寓    ,580,2, 91.73
公交新村    ,420,2, 58.3
崇业小区    ,570,3, 91.36
翔殷心秀    ,695,2, 104.34
延吉东路130弄    ,215,1, 35.79
国权路300弄    ,295,2, 49.22
双阳路109号    ,187,1, 36.23
保利香槟苑    ,950,3, 108.84
国定路555弄    ,235,2, 42.42
梅林小区    ,255,2, 55.37
鞍山四村第三小区    ,320,2, 49.66
控江路888弄    ,325,3, 50.39
霍兰公寓    ,508,2, 84.03
控江路1523号    ,240,1, 39.94
兴浦新村    ,258,2, 60.83
鞍山六村    ,180,1, 26.83
凤城三村    ,330,2, 51.87
合生江湾国际公寓    ,828,2, 110.97
控江路1197弄    ,530,3, 87.6
长阳新苑    ,810,2, 102.89
凤城三村    ,239,1, 40.44
城市方园    ,430,3, 87.42
国和一村    ,225,2, 47.77
延吉六村    ,265,1, 56.58
延吉中路320弄    ,293,2, 48.05
控江东三村    ,190,1, 33.98
益民小区    ,376,2, 70.99
益民小区    ,990,4, 165.68
昆明路1268弄    ,190,1, 38.97
鑫隆公寓    ,850,4, 167.6
凤六新苑    ,970,3, 141.53
贵人大厦    ,800,3, 135.9
浦江风景苑    ,1180,4, 161.72
建发璟墅    ,2148,4, 399
大运盛城    ,860,3, 119.43
银亿领墅    ,1800,4, 227
城市方园    ,415,3, 87.42
和平花苑    ,1068,3, 137.29
凤城三村    ,500,4, 76.52
保利香槟苑    ,1150,4, 119
长阳新苑    ,835,3, 114.74
金源佳苑    ,710,2, 100.86
眉州路515弄    ,200,1, 31.3
松花一村    ,238,2, 50.45
长海二村    ,343,2, 68.38
佳木斯路291号    ,540,3, 94.78
华元豪庭    ,1040,3, 127.59
张家浜小区    ,340,2, 54.37
彰武路120弄    ,345,1, 53.38
控江二村    ,208,1, 38.82
鑫隆公寓    ,535,2, 84.2
彰武大楼    ,300,1, 45.29
鞍山八村    ,340,2, 46.64
伊格尔公寓    ,480,2, 79.15
建新小区    ,358,2, 58.05
凤城三村    ,289,2, 50.81
凤城三村    ,155,1, 29.87
凤城三村    ,240,1, 47.08
建新小区    ,193,1, 33.26
凤城三村    ,205,1, 32.73
控江路26号    ,255,2, 49.99
飞虹路723弄    ,290,2, 52
银杨大厦    ,398,1, 67.26
控江路1200弄    ,295,1, 38.14
市光四村    ,195,1, 43
凤城四村    ,189,1, 31.02
鞍山八村    ,366,2, 50.14
开鲁六村    ,192,1, 41.87
长海路137弄    ,410,2, 75.52
沧州路180弄    ,355,2, 50.28
吴家浜小区    ,275,2, 43.79
凤城四村    ,202,1, 36.54
凤城五村    ,240,1, 40.62
控江小区    ,300,2, 40
鞍山三村    ,355,2, 47.23
市光三村    ,238,2, 48.44
长白三村    ,215,1, 39.27
政民路511弄    ,312,2, 54.73
凤凰大楼    ,610,2, 88.74
世界路99弄    ,240,2, 52.61
明园村小区    ,248,2, 38.45
密云小区    ,375,1, 32.4
凤城三村    ,330,2, 52.27
复旦教师公寓    ,228,1, 39.05
国和二村    ,340,2, 61.7
延吉五村    ,305,2, 53.97
浣沙三村    ,450,2, 64.1
仁恒怡庭    ,1990,5, 281.88
三湘世纪花城    ,825,3, 130.17
文化花园园中苑    ,950,3, 165.61
工农四村五街坊    ,380,2, 72.5
张家浜小区    ,330,2, 57.91
民星二村    ,315,2, 55.05
祥生御江湾(公寓)    ,1700,4, 180.21
金鹏花园    ,535,2, 85.66
合生高尔夫公寓    ,1300,3, 154.37
富天苑    ,980,3, 148
华润置地橡树湾    ,1900,5, 256.38
鞍山八村    ,210,1, 27.51
凤城路104弄    ,215,1, 39.79
书香银苑    ,985,3, 122.4
鞍山三村    ,690,3, 102.5
信通浦皓园    ,1025,3, 140.28
君欣豪庭    ,1238,3, 124.88
现代星洲城    ,990,3, 128.02
富天苑    ,980,3, 144.23
汇元坊    ,850,3, 131.86
华元豪庭    ,1150,3, 141.35
华润置地橡树湾    ,1940,4, 227.22
铁岭路10弄    ,800,3, 117
华元豪庭    ,1100,3, 140.88
英达苑    ,850,3, 114.7
华润置地橡树湾    ,1500,4, 273
控江二村107弄小区    ,485,4, 81.23
联升大厦    ,640,3, 118.18
宝钢又一村    ,760,3, 139.66
建发璟墅    ,1750,4, 307.15
建发璟墅    ,2280,4, 310
佳龙花园    ,1050,3, 123.11
公园3000黄兴花园    ,1090,3, 127.45
华元豪庭    ,1080,3, 141.35
皇朝新城    ,745,3, 122.79
文化花园清华苑    ,980,3, 155.57
文化花园清华苑    ,1080,3, 158.2
书香公寓    ,1448,3, 149.6
翡丽甲第    ,2560,4, 243
公园3000黄兴花园    ,1380,6, 188.63
韵都城    ,1200,5, 128.36
同济绿园    ,1290,4, 148.35
东银茗苑    ,860,3, 121.9
华润置地橡树湾    ,1950,4, 267
汇元坊    ,1150,3, 195.14
爱国二村    ,228,1, 51.59
安图新村    ,268,2, 47.09
仁缘坊    ,420,1, 59.21
控江路874弄    ,235,2, 44.54
武川路245弄    ,190,1, 34.22
长白三村    ,258,2, 51.2
国年路65弄    ,258,1, 41.73
建新小区    ,350,2, 57.36
汽车公寓小区    ,190,1, 33.9
汽车公寓小区    ,270,1, 39.69
控江路1455弄    ,190,1, 30.94
延吉东路82弄    ,165,1, 30.5
控江四村    ,185,1, 32.1
安图新村    ,177,1, 32.47
民星路350弄    ,320,1, 62.14
双辽新村    ,175,1, 29.74
市光三村    ,308,2, 63.04
水电新村    ,305,2, 67.14
梅林公寓    ,342,2, 63.08
仁德路150号    ,264,2, 50.96
凤城二村    ,268,1, 43.5
铁路新村(杨浦)    ,295,2, 51.15
沧州路160弄    ,578,2, 78.7
平凉路627弄    ,290,1, 43.34
沧州路180弄    ,439,2, 53
大连西路26弄    ,395,1, 37.17
凤城二村    ,200,1, 30.96
海上海新城(公寓)    ,650,1, 75.96
开鲁二村    ,265,2, 65.14
三湘世纪花城    ,690,2, 102.16
文化花园明珠苑    ,620,2, 88.72
市光一村    ,330,1, 58.14
鞍山四村第一小区    ,248,1, 37.39
华润置地橡树湾    ,800,2, 86.16
北茶园    ,280,1, 44.44
密云小区    ,400,1, 39.49
邯郸小区    ,340,2, 65.72
城市名园    ,305,1, 67.43
眉州路515弄    ,360,2, 56.51
工农四村星源绿苑    ,350,2, 70.79
鞍山一村    ,330,2, 49.57
沧州路180弄    ,320,1, 35.54
民星二村    ,290,1, 57.13
市光四村    ,210,1, 41.71
铁路新村(杨浦)    ,335,2, 56.18
市光四村    ,235,1, 49.05
控江西三村    ,210,1, 40.96
控江路2026弄    ,263,1, 35.7
盛世豪园(一期)    ,685,2, 99.16
城市名园    ,502,2, 113.27
铁岭路50弄    ,305,2, 41.77
鞍山六村    ,230,1, 33.17
凤城二村    ,195,1, 33.56
密云小区    ,418,1, 41.67
密云小区    ,420,1, 52
双辽新村    ,193,1, 34.61
凤城二村    ,170,1, 34.03
民星住宅小区    ,293,2, 59.46
长海二村    ,195,1, 40.56
延吉四村    ,505,2, 86.63
市光四村    ,175,1, 33.11
水电新村    ,335,2, 66.94
翔殷路505弄    ,455,2, 87.34
沧州路180弄    ,420,2, 54.47
财大小区    ,358,2, 59.31
市光一村    ,225,1, 41.33
公交新村    ,349,2, 46.16
珠江香樟南园    ,485,1, 57.8
兴浦新村    ,290,2, 66.39
松花一村    ,370,2, 66.95
工农二村    ,162,1, 35.39
眉州路515弄    ,228,1, 39.3
鹏程苑    ,285,1, 49.56
安图新村    ,184,1, 32.54
控江四村    ,250,2, 49.44
民星住宅小区    ,310,2, 62.05
控江路2026弄    ,265,1, 35.43
安居花苑    ,565,2, 92.3
新翔公寓    ,440,2, 86.92
新江浦公寓    ,605,2, 80.64
工农四村星源绿苑    ,360,2, 68.6
建新小区    ,280,2, 44.45
鞍山四村第一小区    ,289,2, 36.33
开鲁六村    ,192,1, 41.58
双花公寓    ,438,2, 64.43
益民小区    ,420,2, 67.39
中环和润苑    ,360,1, 50.86
世和园    ,350,1, 55.23
明月坊    ,440,2, 61.49
城市方园    ,339,2, 69.81
控江四村    ,280,2, 57.1
国和二村    ,215,1, 38.76
黄兴绿园    ,800,2, 101.12
阳阳公寓    ,690,3, 125.61
长隆住宅小区    ,439,3, 81.22
眉州路432弄    ,335,2, 52.73
华润置地橡树湾    ,1880,4, 206.54
铁岭路90弄    ,352,2, 56.41
汽车公寓小区    ,360,2, 61.27
控江路1200弄    ,530,2, 75.47
中原路99弄    ,225,2, 48.38
韵都城    ,760,2, 97.63
凤城六村    ,375,2, 59.87
金鹏花园    ,630,3, 101.17
江浦路1275弄    ,470,3, 73.8
明园大楼    ,450,2, 75.61
密云小区    ,530,2, 59.35
恒阳花苑    ,495,2, 66.15
恒阳花苑    ,840,3, 106.84
凤城二村    ,370,2, 67.83
中原路34弄    ,570,2, 83.6
文化佳园    ,850,2, 107.11
长华绿苑    ,500,2, 87.7
佳泰花园    ,830,3, 113.06
冶金公寓    ,540,2, 72.6
城市方园    ,314,2, 69.81
松花公寓    ,255,2, 59.99
市光三村    ,275,2, 51.01
双阳路50弄    ,425,2, 69.99
民星二村    ,176,1, 38.4
延吉东路131弄    ,189,1, 37.87
大连路1188弄    ,200,1, 38.93
白洋淀新村    ,177,1, 36.72
北茶园    ,265,1, 44.87
长白三村    ,150,1, 29.82
控江路1039弄    ,280,2, 46.74
富天苑    ,650,2, 96.72
幸福公寓    ,625,2, 100.75
控江路1200弄    ,296,1, 32.77
凤城三村    ,220,1, 34.39
东森花园    ,1095,3, 152.47
双辽新村    ,225,2, 35.14
建发江湾萃    ,1680,4, 236.04
海尚佳园    ,898,3, 119.37
幸福公寓    ,540,2, 91.03
文化花园明珠苑    ,650,2, 107.85
阳明新城    ,488,2, 74.93
铁岭路90弄    ,380,2, 56.9
双辽支路70弄    ,258,2, 42.9
阳光城•檀悦101    ,778,2, 70.69
鞍山三村    ,300,2, 48.94
信通浦皓园    ,770,2, 91.09
密云小区    ,399,1, 40
文化花园清华苑    ,800,3, 124.21
凤城二村    ,320,2, 56
城市名园    ,595,3, 135.94
三门路358弄    ,210,1, 43.2
市京一村    ,415,3, 74.58
引翔港小区    ,430,2, 70.66
松花一村    ,373,2, 66.49
中业大楼    ,430,2, 70.03
控江东三村    ,285,2, 51
浣纱五村    ,540,2, 89.71
宝立公寓    ,745,3, 150.13
控江五村    ,153,1, 33.14
控江路1458号    ,195,1, 37.8
长阳新苑    ,640,2, 86.54
永吉路97弄    ,205,1, 30.84
延吉三村    ,189,1, 35.49
延吉中路117弄    ,196,1, 33
凤城路104弄    ,280,2, 54.6
北茶园    ,260,1, 41
双辽新村    ,177,1, 31.36
城市方园    ,433,3, 87.03
双辽支路70弄    ,180,1, 33.64
阳明新城    ,520,2, 74.93
建德国际公寓    ,780,3, 112.56
昆明路1268弄    ,220,1, 36.99
国富苑    ,626,2, 115
凤城二村    ,325,2, 56.62
国中公寓    ,750,3, 143.91
阳明苑    ,838,2, 98.38
新江湾佳苑    ,1100,3, 131.08
凤城六村    ,310,1, 48.64
大众花苑    ,410,2, 63.19
尚浦名邸    ,1640,3, 191.2
珠江香樟南园    ,715,2, 91.97
汽车公寓小区    ,315,2, 51.48
双辽支路70弄    ,285,2, 49.72
黄兴路118号    ,425,2, 78.53
百兴花园    ,470,2, 81.17
新江湾城雍景苑    ,1300,4, 167.65
尚浦名邸    ,1250,2, 133
绿地海珀璞晖    ,1095,4, 207
市光二村    ,353,2, 71.66
翔殷路627弄    ,298,2, 49.32
开鲁路286弄    ,369,3, 91.03
金鹏花园    ,535,2, 85.68
城市名园    ,510,2, 113.27
鞍山三村    ,270,1, 48.94
建设新苑    ,675,2, 94.59
中原路99弄    ,240,2, 46.04
国定路601弄    ,280,2, 51.54
国定路601弄    ,368,2, 56.94
三湘世纪花城    ,730,3, 123.03
延吉中路117弄    ,235,2, 41.95
鞍山四村第二小区    ,278,1, 39.03
密云小区    ,428,1, 45.07
鞍山八村    ,265,1, 35.23
文化佳园    ,918,3, 115.14
密云小区    ,495,2, 53.4
文化花园清华苑    ,850,3, 127.68
国定路600弄    ,205,1, 34.87
长阳路1900弄    ,267,2, 46.23
殷行一、二村    ,235,2, 48.84
延吉七村    ,225,1, 43.92
创智坊(公寓)    ,680,2, 86.31
铁路新村(杨浦)    ,330,2, 51.66
殷行路310弄    ,168,1, 37.01
永安小区(杨浦)    ,225,1, 39.81
国和二村    ,205,1, 42.2
鞍山五村    ,285,1, 44
市光四村    ,299,2, 54.1
控江路888弄    ,360,3, 59.98
延吉七村    ,205,1, 35.6
控江路888弄    ,176,1, 31.54
双辽新村    ,180,1, 35.14
平凉小区    ,383,2, 81.31
市光三村    ,260,2, 51.53
嘉誉湾    ,1750,4, 210.85
控江路874弄    ,298,2, 51.78
白洋淀新村    ,195,1, 40.51
国和一村    ,215,1, 39.97
中原路99弄    ,220,1, 43.3
市光四村    ,365,2, 67.61
广杭苑    ,610,2, 95.31
水电新村    ,320,2, 67.14
国定路600弄    ,340,2, 58.78
密云小区    ,485,2, 66.8
北茶园    ,285,1, 46.39
台益公寓    ,695,2, 114.47
工农二村    ,190,1, 41.74
双阳公寓    ,980,3, 134.71
双辽支路70弄    ,255,2, 53.73
民星二村    ,220,1, 53.17
东田公寓    ,585,2, 83.85
同济欣苑    ,498,3, 77.28
松花江路123弄    ,505,2, 86.47
延吉东路125弄    ,330,2, 57.76
城建小区    ,535,3, 74.88
九龙仓玺园    ,2450,4, 303.4
凤城二村    ,537,3, 67.87
铁岭路90弄    ,490,2, 69.5
市光四村    ,208,1, 43.2
凤城二村    ,340,2, 51.85
怡佳苑    ,245,1, 47.15
加州水郡    ,990,2, 113.24
泰鸿苑    ,670,2, 96.09
佳木斯路303号    ,265,1, 53.9
凤城五村    ,320,2, 54.51
国和苑    ,283,2, 56.99
文通雅苑    ,1180,3, 130.69
锦杨苑    ,720,2, 98.48
绿地海珀璞晖    ,980,3, 100.14
上海大花园    ,750,2, 111.29
泰鸿苑    ,690,2, 97
益民小区    ,390,2, 65.5
锦丽斯公寓    ,585,2, 92.51
辽源三村    ,240,1, 38.78
现代星洲城    ,810,2, 95.06
金鹏花园    ,410,2, 61.61
辽源三村    ,475,3, 74.22
怀德路866号    ,365,3, 62.16
珠江香樟南园    ,1130,4, 141.87
霍兰公寓    ,380,2, 54.85
文化花园清华苑    ,800,3, 124.3
双阳公寓    ,640,3, 106.68
荣丰花园    ,475,1, 65.67
新江湾佳苑    ,1120,3, 143.19
平凉小区    ,460,2, 84
文化花园清华苑    ,750,2, 98.76
永安小区(杨浦)    ,218,1, 38.25
阳光城滨江悦    ,1258,3, 106
凤城六村    ,420,2, 63
宁武小区    ,385,2, 62.43
凤城二村    ,235,1, 42.49
辽源四村    ,320,2, 51.2
益民小区    ,378,2, 67.39
锦都玫瑰园    ,820,3, 138.85
图们小区    ,335,2, 52.41
飞虹路723弄    ,335,2, 50.29
惠民路714弄    ,360,2, 58.61
福阳大厦    ,580,2, 95.04
控江路1455弄    ,330,2, 57.19
同济新村    ,580,2, 65.02
控江路1203号    ,350,2, 62.75
双辽新村    ,288,2, 47.41
松益公寓    ,570,2, 91.28
金上海家园    ,1170,3, 140.16
控江路1455弄    ,303,2, 57.19
北茶园    ,274,1, 42.58
莱茵半岛    ,808,3, 131.12
新江湾城雍景苑    ,1380,4, 190.11
泰鸿苑    ,850,3, 118.06
控江二村107弄小区    ,265,1, 47.21
嘉誉湾    ,1620,4, 192.38
百兴花园    ,510,2, 84.13
凤城六村    ,570,2, 91.34
双阳路604弄    ,659,3, 94.51
圣骊河滨苑    ,710,2, 85.84
新凤城    ,850,2, 102.47
江浦路1275弄    ,320,2, 47.99
大运盛城    ,738,2, 101.05
延吉一村    ,305,2, 50.42
锦西路63弄    ,360,2, 48.5
铁路新村(杨浦)    ,320,2, 50.62
辽源三村    ,450,3, 65.99
三门路358弄    ,468,3, 104.72
双辽新村    ,245,1, 43.12
航天小区    ,370,2, 63.36
东森花园    ,1250,4, 165.29
文化花园清华苑    ,788,3, 124.3
加州水郡    ,1380,3, 162.34
凤城四村    ,336,2, 56.71
国中公寓    ,720,3, 150
怡福苑    ,665,3, 98.42
嘉誉湾    ,1850,4, 218.58
创智坊(公寓)    ,1080,3, 127.6
开鲁路286弄    ,410,2, 84.74
辽阳大楼    ,450,2, 74.43
阳明新城    ,605,3, 89.79
鞍山三村    ,320,2, 48.94
台益公寓    ,620,3, 118.79
市光一村    ,420,2, 77.98
凤城二村    ,290,2, 56
九龙仓玺园    ,1600,3, 186
正文花园(二期)    ,798,3, 142.7
怡福苑    ,675,3, 102.61
怡福苑    ,745,3, 111.8
浣纱四村    ,590,3, 102
国定路600弄    ,230,1, 47.5
明园大楼    ,293,1, 46.6
益晖新苑    ,529,2, 80.91
市光四村    ,208,1, 41.83
兴浦新村    ,192,1, 48.43
控江路1455弄    ,720,4, 158.41
世界路91弄    ,678,3, 123.17
新凤城    ,815,2, 96.97
汽车公寓小区    ,355,2, 58.73
铁岭路50弄    ,398,2, 55.05
密云小区    ,380,1, 35.09
九龙仓玺园    ,1500,3, 158.2
营口路788弄    ,520,2, 71
控江二村    ,218,1, 39.8
国权路300弄    ,315,2, 48.82
中原路99弄    ,210,1, 43.23
明月坊    ,480,2, 70.39
控江四村    ,160,1, 30.55
鞍山四村第三小区    ,310,1, 47.38
江湾翰林    ,1850,4, 198.23
本溪路149弄    ,176,1, 23.08
控江路1525弄    ,195,1, 34.07
沧州路160弄    ,398,1, 53.46
大运盛城    ,770,3, 113.18
凤城二村    ,194,1, 32
双阳路594弄    ,410,2, 53.05
控江路1209号    ,430,2, 75.01
杭州路235号    ,400,2, 71.8
吴家浜小区    ,350,2, 55.08
延吉一村    ,210,1, 32
延吉五村    ,205,1, 36.23
荣丰花园    ,335,1, 53
现代星洲城    ,850,2, 106.57
金鹏花园    ,525,2, 85.66
市光四村    ,198,1, 43.65
铁岭路90弄    ,480,3, 68.81
控江二村107弄小区    ,398,2, 77.64
凤凰大楼    ,660,2, 110.44
海尚佳园    ,1000,3, 140.8
水电新村    ,325,2, 67.48
金鹏花园    ,558,3, 96.6
平盛苑    ,895,3, 125.14
控江路1209号    ,408,2, 75.01
邯郸小区    ,470,3, 92.35
控江路1200弄    ,705,3, 123.74
松花江路95弄    ,550,3, 88.27
伊东苑    ,700,2, 90.19
宝钢又一村    ,780,3, 134.26
黄兴绿园    ,870,3, 113
安波路200弄    ,720,3, 112.62
大连西路40弄    ,712,3, 100.82
和平花苑    ,1100,3, 137.67
中凯城市之光(新江湾)    ,960,3, 110.48
望春都市家园    ,990,3, 139.72
新翔公寓    ,590,3, 129.06
明园村小区    ,310,2, 58.96
三湘七星府邸    ,1580,3, 207
江浦路1275弄    ,495,3, 67.08
密云小区    ,440,1, 42.25
宝地东花园    ,890,2, 99.21
恒阳花苑    ,635,2, 82.47
控江四村    ,147,1, 33.27
林厦小区    ,313,2, 60
长白三村    ,368,3, 70.74
铁路新村(杨浦)    ,330,2, 53.09
国年路160弄    ,330,2, 51.93
市光四村    ,169,1, 37.47
皇朝新城    ,750,2, 120.67
控江路888弄    ,218,1, 42.04
鹏程苑    ,400,2, 81.38
城市名园    ,500,2, 113
同济北苑    ,576,2, 82.36
众和金融大厦    ,750,3, 127.03
鞍山四村第二小区    ,292,1, 49.11
凤城三村    ,183,1, 34.36
工农新村小区    ,280,2, 53.43
中王小区    ,560,2, 82.72
国顺路389弄    ,239,1, 38.28
延吉四村    ,220,1, 35.91
政通路250弄    ,205,1, 30.95
工农二村    ,176,1, 40.7
国和二村    ,205,1, 41.44
延吉中路117弄    ,185,1, 36.2
延吉东路323号    ,140,1, 26.44
控江路645弄    ,188,1, 31.87
控江路1455弄    ,190,1, 33
密云小区    ,429,1, 42.25
双阳路594弄    ,400,2, 51
市京一村    ,335,2, 72.32
双阳路604弄    ,515,2, 68.85
延吉五村    ,180,1, 35.72
控江五村    ,345,2, 56.74
凤城五村    ,350,2, 52.58
新江湾城雍景苑    ,630,1, 85.51
双阳路50弄    ,325,2, 54.3
延吉七村    ,290,2, 50.21
铁路新村(杨浦)    ,208,1, 36.87
辽源一村    ,300,2, 46.25
汇丰苑    ,428,2, 59.75
三峰大厦    ,550,2, 96.36
图们小区    ,220,1, 37.21
长海一村    ,195,1, 39.24
工农三村    ,203,1, 42.63
凤城三村    ,350,2, 56.28
中原路34弄    ,520,2, 83.14
双阳大楼    ,460,2, 84.94
广杭苑    ,580,2, 85
铁路新村(杨浦)    ,345,2, 51
林绿家园    ,348,2, 46.36
公安大楼(杨浦)    ,420,2, 63.49
和平公寓    ,650,2, 99.83
皇朝新城    ,640,3, 113.04
怡佳苑    ,340,2, 64.76
浦江天第苑    ,850,2, 105.56
双阳路490弄    ,466,2, 59.97
国和苑    ,185,1, 39.56
恒阳花苑    ,418,1, 52.84
同济新村    ,500,2, 52.44
松益公寓    ,470,2, 86.92
申泉小区    ,404,2, 59.09
广杭苑    ,735,2, 106.82
皇朝新城    ,720,3, 132.1
城市丽园    ,890,2, 115.27
凤城四村    ,235,1, 40.45
航天小区    ,363,2, 55.89
凤城三村    ,270,1, 40.37
三峰大厦    ,700,3, 119.5
延吉六村    ,323,1, 56.85
三门路510弄    ,210,1, 48.53
涵碧景苑    ,1000,3, 136.22
富天苑    ,745,3, 105.7
鞍山七村    ,700,3, 116.32
航天小区    ,252,1, 46.37
财大小区    ,195,1, 31.2
新江湾城雍景苑    ,1266,4, 173
莱茵半岛    ,785,3, 132.73
凤城六村    ,265,1, 41.32
申通公寓    ,565,2, 93.01
政立小区    ,630,3, 111.77
国和一村    ,495,3, 95.49
黄兴绿园    ,860,3, 124.35
建发公园首府    ,1100,3, 116.85
新江湾时代花园    ,680,2, 87.34
怡福苑    ,395,1, 58.48
沧州路180弄    ,320,1, 35.9
松花一村    ,148,1, 30.54
铁岭路50弄    ,340,2, 51.57
市光四村    ,320,2, 53.56
长恒苑    ,730,3, 110.05
耀浦苑    ,950,3, 124.99
图们小区    ,205,1, 39.08
凤城三村    ,172,1, 36.35
涵碧景苑    ,1200,4, 166.11
新江湾佳苑    ,1120,3, 143.19
财大小区    ,450,3, 71.68
众和金融大厦    ,750,3, 127.03
长海二村    ,288,2, 52.92
市光四村    ,296,2, 57.38
鞍山八村    ,400,2, 55.55
华润置地橡树湾    ,2150,5, 302.73
凤城路104弄    ,308,2, 56.63
加州水郡    ,1850,4, 245
飞帆大楼    ,305,1, 59
国和一村    ,260,2, 54.43
本溪路165弄    ,420,2, 53.34
华润置地橡树湾    ,760,2, 85.42
沧州路180弄    ,420,2, 54.47
东田公寓    ,555,2, 104.52
延吉七村    ,205,1, 35.6
控江四村    ,270,2, 49.58
凤城三村    ,170,1, 29.82
靖宇东路25弄    ,295,2, 50.4
国和二村    ,230,1, 44.7
延吉一村    ,308,2, 50.07
市光三村    ,178,1, 44.97
隆昌路468弄    ,270,2, 48.94
长海二村    ,210,1, 41.48
市光一村    ,345,2, 65.87
鞍山六村    ,268,1, 42.47
鞍山四村第一小区    ,253,1, 36.11
延吉四村    ,290,2, 50.29
市京一村    ,249,2, 46.97
江浦路2009弄    ,215,1, 32.13
鞍山四村第一小区    ,250,1, 37.48
民星一村    ,177,1, 41.12
延吉四村    ,210,1, 34.35
民星路600弄    ,188,1, 40.2
双辽新村    ,188,1, 31.34
工农三村    ,195,1, 39.69
市光三村    ,205,2, 37.34
仁德路152弄    ,375,2, 73.88
民星二村    ,230,1, 42.39
市光三村    ,306,2, 56.74
黄兴路1019弄    ,215,1, 36.77
唐山路1280弄    ,220,1, 38.32
长白路181号    ,180,1, 34.77
工农二村    ,305,2, 69.43
市光四村    ,230,1, 43.5
市光一村    ,265,1, 50.37
长阳路2330号    ,275,2, 45.35
双辽新村    ,185,1, 30.63
工农三村    ,260,1, 48.39
凤城六村    ,755,3, 111.7
鞍山八村    ,325,2, 46.69
林绿家园    ,200,1, 32.74
财大小区    ,405,2, 70.11
幸福村小区    ,228,1, 38.35
城市方园    ,305,2, 69.74
明月坊    ,380,1, 52.07
安居花苑    ,490,2, 74.78
中环和乐苑    ,352,1, 52.5
创智坊(公寓)    ,516,1, 67.07
开鲁四村    ,450,3, 100.94
延吉七村    ,212,1, 39.5
幸福村小区    ,215,1, 40.49
大连路1188弄    ,320,2, 53.24
市光四村    ,290,2, 53.58
汽车公寓小区    ,278,2, 49.92
开鲁路382弄    ,180,1, 41.54
唐山路1380弄    ,206,1, 37.36
控江东三村    ,413,2, 71.72
明丰苑    ,498,2, 75.44
眉州路515弄    ,270,2, 46.75
控江四村    ,275,2, 47.9
民星住宅小区    ,450,3, 87.28
凤城二村    ,320,2, 54.12
永吉路97弄    ,250,1, 41.4
市光三村    ,220,1, 41.27
延吉七村    ,210,1, 35.6
政民路230弄    ,305,2, 53.4
引翔港小区    ,310,2, 50.92
海鸿公寓    ,800,4, 139.33
沧州路180弄    ,310,1, 37.54
民星一村    ,420,2, 78.17
双阳路50弄    ,550,3, 92.3
银河苑    ,680,2, 90.1
辽源四村    ,200,1, 30.26
靖宇南路5弄    ,330,1, 31.77
皇朝新城    ,770,3, 132.1
国中公寓    ,760,2, 141.76
皇朝新城    ,795,3, 132.1
兴浦新村    ,290,2, 70.96
航天小区    ,490,3, 78.2
现代星洲城    ,1030,3, 132.4
城市丽园    ,715,2, 96.87
控江路2026弄    ,420,2, 53.6
皇朝新城    ,780,3, 136.1
辽海小区    ,490,2, 65.46
莱茵半岛    ,810,2, 132.73
